"genes"	"custom_sample1"	"custom_sample2"	"custom_sample3"	"custom_sample4"	"custom_sample5"	"custom_sample6"	"custom_sample7"	"custom_sample8"
"RTL6"	0	1.81898491862177	3.55529365081708	0	2.78411971966805	6.0022256848744	0.398669496642664	0
"DPYD"	0	24.6431072667869	82.8567967363791	6.97610753461599	0	7.38931444010064	45.7211364928866	9.36803479601301
"S100A16"	5.97178442336134	6.64496615946339	10.9902024098203	2.50589980781312	7.83178062929764	7.91875868098889	5.75848974378767	0
"PTAR1"	6.75359094902604	5.28063561575697	21.2325747870195	23.7621112260348	14.2110209222672	17.5012780926029	13.9442183767363	11.4778960205176
"RNASE9"	0	0	0	0	0	0	0	0
"SAXO2"	3.94715512241558	0	0	0	0	0	0	0
"RHCE"	0	0	0	0	0	0	0	0
"C2orf80"	0	0	0	0	0	0	0	0
"IDO2"	0	0	0	0	0	0	2.46070406346009	0
"PARVB"	43.716826167415	77.4381432420832	42.3501589649399	11.8415506178366	13.6716190811508	14.5289557068235	24.3918013229242	10.5590597858376
"SLC4A5"	0	0	0	0	0	0	0	0
"UROS"	11.3916922811667	23.2616571374917	17.6192401005086	31.5976810920051	17.7758667890864	15.5225237939535	28.4459319847619	47.0331225331965
"CYP51A1-AS1"	0	0	0	8.2538077021199	2.08893075892273	0	0	0
"ZDHHC9"	0	2.61994030515398	2.24331771438443	2.92062492477674	0	0	2.10026753394011	0
"ZBED6CL"	0	1.67761342157269	0	3.91678468474971	0	0	0.831579449607999	9.52369915991482
"QRFP"	0	0	0	0	0	0	0	0
"SMIM15"	11.8961034009212	34.8515381021021	15.8790109704604	20.6531449762887	21.6794025842068	32.6880114226203	13.8261116745475	29.579301802805
"OSTN"	0	0	0	0	0	0	0	0
"VWC2"	0	0	0	0	0	0	0	0
"FAM221A"	9.91274478900771	5.43857414002815	7.04808810287202	18.4820505390984	4.63201541378904	0	9.35455803458589	0
"TMEM120B"	10.8826182939852	1.07775264414033	1.96760268114398	26.7249931144921	3.54493737403242	27.4993928173145	8.82972822207498	9.71817595094871
"FSIP2"	4.27030408213496	1.29246121218989	3.53593827412712	0	0	0	1.33692620039825	0
"RBM34"	15.5572977210513	8.55098995230464	5.54926106692254	12.7488774126862	28.2029002932387	45.9979089156651	2.92070803119381	9.42077464228865
"NOXA1"	0	4.22301699062512	0	0	0	10.7489329382999	4.35840056479839	0
"TMEM198"	0	0.54017287011523	0	0	0	0	0	0
"BCL2L15"	0	0	0	2.89290086746668	19.4190983256509	0	0	1.38313651372332
"FZD9"	0	0	0	0	0	0	0	0
"SPRED3"	0	0	0	0	0	4.83437348638649	0	0
"ADRB3"	0	0.717583628715411	0	0	0	0	3.62948454226579	0
"SKOR1"	0	0	0	0	0	0	0	0
"CATSPER4"	0	0	0	0	0	0	0	0
"PRELP"	0	0.947492679975775	1.30415496997439	0	0	0	0	11.7878585970566
"ZNF548"	18.0724102690523	4.16305752819815	0	12.1125990824992	0	2.5865611672877	5.02629285499117	3.78235281385017
"MTF1"	3.03276088014701	14.5512376520258	43.3941144762622	9.6882032742117	2.99729275111443	18.968218810783	21.8303907040392	8.6617969418834
"TMCO2"	0	0.368395215737389	0	0	0	0	0	3.47239254617791
"SHISA6"	0	0	0	0	0	0	0	0
"TMEM201"	5.27401773656193	2.2596646506606	3.74078824186473	0	0	0	3.36058885117007	0
"NHLRC3"	5.82297990924401	22.2466165599083	1.82439280439508	9.72205923870634	24.8445830271091	42.1711267979796	20.9409337373786	20.5851511252649
"SNTN"	0	0	0	0	0	0	0	0
"ZDHHC11"	0	1.01631674908323	0	0	1.76152658452864	3.33124897162115	0	0
"CALHM6"	118.677387380934	41.1585271683403	139.972670377144	7.78997085305049	5.66729997404991	0	168.335188360613	0
"CNR2"	26.4358511467913	0	0	0	0	0	1.38541484556802	0
"LINC00910"	0	0.653801360738206	0	4.21246957852541	0	0	0	0
"SLX4"	0	0.54017287011523	0	0	4.5498376602303	0	4.63713848283667	0
"ENTPD8"	0	0	0	0	0	0	0	0
"RPL14"	2586.56847681775	1452.88934497065	1593.20494567155	1417.95177083546	3287.17151274294	2224.00501878777	1881.57098044367	1939.74093769612
"BEND4"	10.7429392140202	0	2.8620115926136	0	0	0	0	0
"FAM78B"	0	0	0	0	0	0	0	11.3007386624665
"ZNF563"	0	0	0	3.79485410699089	1.49089249749504	3.7598467430055	2.08584863203091	3.56584967667697
"FBF1"	3.12896344896437	1.69876419158766	0	0	3.6309520684739	5.67193060450839	1.25763615091405	2.96274371958703
"KLRG2"	0	0	0	0	0	0	0	0
"ASTL"	0	1.66793243006031	0	0	0	0	0.765701594276008	1.72442006240661
"MSL1"	21.8898137102037	8.84274022013472	17.477651336289	24.9790323796729	21.9910674539543	13.5585319011146	16.0361499022091	12.7362171126679
"ENSG00000188897"	0	0	4.12379299176319	0	0	0	0	0
"LRRK2"	3.61488366757232	25.209538326085	20.1062061316492	3.91872168691774	0	0	14.3408415891301	0
"GJB3"	0	0	0	0	0	0	0	0
"INSYN2A"	0	0	0	0	0	0	0	0
"TRMT2B"	0	1.59856726708795	1.24279608344932	7.27300660072049	21.0425020648398	14.4183735240189	6.01779598033002	7.84390291567977
"HACD4"	0	91.2554955560539	79.3132566281167	4.21023130468706	5.7440710255063	28.3155762991471	69.3147922860668	27.7874078810218
"CFAP126"	0	0	0	0	0	0	0	8.25150086065332
"FAM120AOS"	27.7064322318966	20.309201079426	16.3074213170777	3.77723875876087	10.3376894913343	16.0710222268589	20.0333346743299	25.4487695219575
"UTS2B"	3.39789204580231	0	0	0	0	0	0	0
"C9orf152"	0	0	0	0	0	0	0	3.13348150212744
"NOC2L"	32.0572131788015	24.4379961642757	13.6838019163628	26.0217795805615	21.1379403020848	49.1926132596983	26.8416340853828	46.7917258245795
"MSANTD1"	0	0	0	0	0	0	0	0
"NELFB"	7.82018286844641	6.57512481308662	10.2057552669925	9.82731625683537	10.232265279915	3.76605873563438	8.86238198148908	9.44597022510488
"LRRC66"	0	0	0	0	0	0	0	0
"ZNF292"	18.0960327165735	6.38680782952609	46.952542302812	31.9857024603683	55.7235224310927	35.9478724848082	33.4763112136568	62.1108633999731
"HUS1B"	3.13093005497032	0	0	0	0	3.38819337913311	0	0
"KCTD21"	0	1.22389969914724	2.43202115875167	0	0	0	0	0
"SBSN"	0	1.32335125610904	0	0	0	11.1735634308842	9.43253695867514	0
"ADAT2"	2.70502835610682	0	3.27859770255956	0.406904703817399	7.85483078147338	32.0445636529907	3.6510557306351	9.40246877894682
"KIR2DL4"	0	0	0	18.0034107415125	4.52010022306385	16.3079452097233	0	0
"VHLL"	0	0	0	0	0	0	0	0
"ZNF567"	16.5261213395057	4.42149760062565	0	17.7973698597793	5.00768605760766	5.34232272555884	5.05374309549103	7.29248989699918
"NDUFA4"	290.381752686454	837.470157420595	596.364231936068	185.741853006888	426.255842249864	226.405596337692	431.301554261339	368.361962260493
"ANKDD1B"	3.61488366757232	0	0	0	0	1.7581234708982	0	0
"ALKBH2"	11.5762695829366	1.9502499738038	6.67177236108378	2.59706826890098	8.11505590708593	3.95387172725192	4.11083813720029	26.5331887216932
"RNFT1"	30.3217454214937	44.617813129771	18.9455524032364	10.5985569857684	0	29.8657644736228	30.5319246968694	0
"RNF222"	0	0	0	0	0	0	0	0
"RELN"	0	0	0	0	0	0	0	0
"FAM111B"	9.76090346392678	0	0	0.406904703817399	5.78543266572883	0	0.909044432868427	0
"APOD"	12.3932609276031	4.22139059386806	31.2337940700971	0	6.80962269365735	7.22500030652129	15.3651593763429	8.18579714661443
"H1-0"	0	29.1997275711494	12.5947917113118	0	0	4.42388558450388	27.8585352893897	18.8313482755654
"LITAF"	245.980863313424	283.188363295528	685.998296185368	506.825208745146	178.800354391684	269.628701801843	747.769795598838	109.635988139156
"VSTM1"	0	1.19913485175457	9.10864343114285	0	0	0	0.857404491122603	0
"TMEM120A"	0	19.3014016625873	42.1287436302623	21.0561222021008	5.66261849397853	11.5539798205573	23.1015294511424	31.7606759474667
"ARID2"	21.1051697790444	2.61987115130154	7.34325788275966	11.1888041504188	36.2336344769057	16.9224950016091	15.3724987269416	18.1877306593749
"SF3B3"	14.8689606912307	29.5842071586102	17.4539941757934	29.0388368176621	17.8341573375131	19.7618164860632	18.195407795503	21.0013946274945
"BLOC1S3"	4.29608440364464	11.5436087640346	0.581596720945766	3.98373823192167	1.88851811115569	16.3794162953536	0.809961155579221	11.374933942047
"SP6"	0	0	0	0	0	0	0	0
"ANKRD34B"	0	0	0	0	0	0	0	0
"PLAC9"	8.62664231217335	6.24635404622667	12.2741868840772	4.06549777505299	0	8.35958668569826	9.11110211239973	0
"NKAPL"	0	0.927629240142403	3.22492482389491	3.1073158062981	0	0	2.08456447119509	0
"CLDN4"	6.67432755729957	1.5111449292036	3.29264249284357	4.05302066600894	1.85541583310895	3.06681080995489	0	0
"ZNF573"	6.75359094902604	5.33211229485461	0	1.60821093989946	0	0	1.80572694581521	24.3370681090826
"CRYM-AS1"	0	0.510567823922712	1.82774478300729	0	0	0	0.809961155579221	0
"GRAPL"	0	0	0	0	0	0	0	0
"FAM47E"	0	0.443556054155009	0	0	0	0	0	0
"JPT1"	69.04559218097	134.153371229402	147.155829833702	110.038746130662	125.41171645851	66.207315866818	125.535716292621	143.120419272594
"ZNF527"	0	1.26230722769365	3.5337880643502	5.19583958372573	14.0373886173415	6.76279895483174	0.831579449607999	0
"ZAR1L"	0	0	0	0	0	0	0	0
"S100A13"	15.531941794877	91.8377648884447	19.6033349119127	4.23660765594492	8.6646708397987	0	22.1294669650975	5.83484671469753
"ZNF33A"	41.4767109018461	10.2174990774564	4.7548204402519	25.8336974475874	30.9457501068716	17.7012242150643	30.1699167158814	17.280218262584
"PCDH18"	0	0.372064190905812	0	0	0	0	0	0
"ZNF600"	10.4721404075833	5.23836397524609	4.07954686995195	50.9980288905805	18.0343320499794	34.7349727106545	4.35775057663777	39.9219756616481
"BTBD8"	0	0	0	0	4.69182731260925	0	0	0
"MAOA"	0	7.82325310915768	5.58578468352137	4.05302066600894	0	0	0	0
"C15orf61"	3.12896344896437	18.3373545680973	15.0969867594979	20.8841833119636	33.7404318024131	32.8892856976053	18.5791634278063	16.2350270029747
"ENSG00000189229"	0	0	0	0	0	0	0	0
"NUGGC"	0	0	0	0	19.1168447018635	0	0	0
"LINC00943"	0	0	0	0	0	0	0	0
"TSPYL1"	66.8918794153177	27.4132347262352	42.593008984203	54.763598765846	29.9173013289015	54.367467598654	31.1355564011443	11.749689572026
"PNRC2"	149.378817229633	62.8845276242107	71.8077013691376	116.971707953761	86.4223492303937	119.976288524541	65.7559225956858	77.9548340935225
"DRICH1"	0	0	0	0	0	0	0	0
"GJB5"	0	0	0	0	0	0	0	0
"FHIT"	5.03671354992226	5.08688210252681	4.35791980724126	2.59706826890098	26.9765423524496	1.87566924261562	9.26473382472488	3.86283768540189
"ALKAL2"	0	0	0	0	0	0	0	0
"ZKSCAN3"	0	12.4245872730572	0	0.406904703817399	0	0	3.27577565416842	0
"RRP7A"	61.3077783922466	74.0144699777468	19.7088907147084	61.5359689114713	29.4327641518894	22.8228492028195	48.4739363211196	46.1953923146024
"LIN54"	0	2.05063870601676	0	4.06549777505299	3.16752067270622	4.7980735166179	3.80167281632767	8.82430717904682
"ENSG00000189316"	0	1.4090388764804	0	0	0	0	0.905796273834965	0
"FAM53B"	24.6150855236168	4.05125864088501	20.4781118619005	25.151080027696	0	42.7416800512617	8.40097812607382	29.1598878833408
"FAM180A"	0	0	0	0	0	0	2.29269786214543	0
"BNIP5"	0	0	0	0	0	0	0	0
"S100A14"	0	2.90065638165255	8.15974037961272	2.59706826890098	3.36042436894836	0	2.23481772550604	0
"KAZN"	0	2.2434877905659	0	0	0	0	0	0
"SLC35E2B"	6.23838607127698	0.981180562872252	9.18729827539464	0	12.4715195921266	19.6157082255468	3.89672217025079	29.0592863242324
"TOGARAM2"	1.78349792590134	0	0	10.2838557589545	0	9.90279507083394	0	4.88660332295688
"NEMP2"	4.91738372270471	1.45032819082628	0	11.2387673595468	0	0	2.38186215782826	1.71373865105325
"ALG1L"	0	0	0	0	0	0	0	0
"KIAA0408"	0	0	0	0	0	0	0	0
"GSPT2"	0	10.3009409285033	0	6.44783065287484	0	7.24552767443051	0.999281038898321	10.7729559139756
"C8orf76"	11.4758427500497	11.5429876162323	12.2270581629229	24.546909023086	3.84778555378217	16.3186129734376	16.3947732616542	0
"CXCL17"	4.42361963723965	26.0771377845223	9.36982175825641	39.6018320050844	24.5725572030262	20.653307044258	0	0
"OTUD6A"	0	0	0	0	0	0	0	0
"HMGB1"	600.916661067794	555.068034677809	373.720564716706	728.872084526901	602.545094067641	631.446666224543	518.627487439915	484.027762902981
"MMP23B"	0	3.19270086905814	0.581596720945766	24.9941399559715	4.8863071570531	9.98831994648713	1.28932785911837	0
"SH2D5"	0	0	0	0	0	0	0	0
"SPATA41"	0	0	0	0	0	0	1.74553601354817	0
"ZFP92"	0	5.55131575674688	0	0	2.630897810326	0	0	0
"NCR1"	0	0	1.77933697102631	47.4279799601647	0	10.3999931184273	1.21582463347966	0
"RASSF10"	0	0	0	0	0	0	0	0
"GJB4"	0	0	0	0	0	0	0	0
"OR2L13"	0	0	0	0	0	0	0	0
"BLOC1S2"	89.0391239714889	93.0372188837498	45.6717731971177	89.7358891000353	20.3790165026268	46.6474045272485	55.2090451915958	35.2977570785938
"SYCP2"	0	0	0	3.12693578828444	0	3.7598467430055	0	0
"ZNF724"	0	0	0	0	10.6269496433808	0	0.889046313460919	0
"IL1RAP"	4.08974537125513	21.1629141388486	55.2426729287572	3.91678468474971	0	0	22.7307445928973	0.963111653405378
"PTPRT"	0	0	0	0	0	0	0	0
"MYBPC1"	0	0	0	0	0	0	0	0
"PAX5"	39.7801328554009	0	0	0	0	0	0	0
"SPAG16-DT"	0	0	0	0	0	0	0	0
"SPOCK3"	0	0	0	0	0	0	1.28932785911837	0
"ZNF676"	0	0	0	0	0	0	0	0
"ZNF699"	6.6027205494771	0	0	2.70801620955135	4.5498376602303	4.67810585560309	0	13.9794260187382
"TDRD7"	15.4297341579729	5.81077757125395	0	7.88272362078433	2.78411971966805	16.4803694429266	4.22743174374291	0
"CCDC189"	0	1.79705381111785	0.936327155460251	0.406904703817399	0	0	3.32135389810434	0
"KIAA0895L"	5.56415493090669	0.662285030694537	1.30415496997439	3.3631813738387	0	0	4.398713468228	15.5246898119041
"HLA-DRB1"	2318.47147008312	5167.91067322098	2139.83389021494	149.412883422655	236.717125201317	253.662524857236	7796.43223637511	315.645003792841
"MYT1"	2.52409923013215	0	0	0	0	0	0	0
"SERPINA3"	0	0	0	0	0	0	0	0
"AKR1C3"	2.21293185832032	38.6947565646461	2.03263887415545	219.130124280034	2.02096823721955	12.2250939937697	12.8786055348945	10.7774671159502
"SPATS2L"	0	90.7618396785052	20.404196834766	7.2451750732655	29.2572828694546	0	55.4533969036797	66.9273476075184
"ZNF250"	6.46960944951529	11.1528746417494	0	7.2202788737551	9.52128519378663	21.7238303862423	3.87742736915849	0
"WDSUB1"	3.23146919130539	12.5612537363856	0	5.3128297653098	0	9.91688315380539	3.84352544759488	4.23153907367764
"ZNF79"	0	0	2.92687708515217	2.92062492477674	0	0	0.911943030622016	0
"S100A4"	453.455331318691	6248.42466518225	7316.91940189512	2119.59027350581	2649.72654039715	2156.45850259017	4040.06406414471	3160.93712914551
"PLEKHG4"	0	0.368395215737389	0	0	5.41986943481018	0	0	0
"FAT4"	0	0	0	0	0	0	0	0
"C8orf86"	0	0	0	0	0	0	0	0
"COLCA1"	0	0	6.6491013856159	0	0	0	0	0
"KIF19"	0	0	0	7.97387416422692	0	19.2489108228239	1.94971341273786	0
"ZNF681"	0	0.434433003182584	0	0	2.99729264168264	3.75674836063635	0	0
"ACADSB"	3.63334048771396	0	0.581596720945766	3.91678468474971	3.05736228820529	15.8921590121572	0	12.9129872767321
"STK40"	14.9320857449901	16.6483366311155	23.3957057663198	22.0218056613836	5.63286938733848	7.52631650780608	29.6515259424919	5.55787967694252
"TMEM63A"	17.7865276558677	14.2093753884484	2.56565764167758	8.7686854670357	32.8024420452957	8.95368585402652	3.67954360633502	40.572556635864
"CTSE"	0	1.22166010243666	0	0	0	0	0.857404491122603	0
"SEMA4A"	7.19472260487499	7.1371868800331	26.1806614938887	0	3.24480140498852	2.40570665771188	52.0936126883766	2.10440971473362
"HRCT1"	0	0.372064190905812	0.862084922213087	0	0	0	0	0
"MPHOSPH8"	134.308742922927	83.3186526336767	57.8137989944194	132.649886773966	99.069489591108	142.056107306168	54.0473421199271	99.7609869445121
"GREB1"	0	0	0	0	0	0	0	0
"SIRPB2"	0	0.674253052896762	12.0900199202812	2.55684269119026	0	0	6.85527743933985	0
"ZNF766"	12.0010783671612	3.74609666754439	4.64134856363991	23.7317625168033	15.7413095732573	8.03553767224995	4.30625068187831	8.7504291115083
"RYR1"	0	9.85969646536179	4.16581687211156	0	0	0	10.7157945705302	0
"SRGAP3"	0	0.510567823922712	0	16.1468282381816	0	2.89448518343713	4.25290822487927	1.17893363371474
"FAM217B"	0	10.4557553737899	3.83306318149759	18.4991188817952	7.44758451582903	4.83181150020903	2.90707439689838	37.8513887153819
"TUBB"	189.84447983024	385.463501319335	161.399859764833	230.076797540414	159.796080056227	154.069064633839	304.512228585956	150.564058223005
"LCOR"	22.9197029794455	10.5559500446711	34.8181514499709	14.7741919302868	8.97402512483891	18.0162283222621	14.3603941127024	19.281031217183
"SUPT5H"	26.3540424926351	40.7655269265955	45.7599308172982	12.860106391588	33.2298915742184	24.3197139720292	52.6565371439727	50.63752936609
"XPNPEP3"	10.7765033563416	3.12706638077883	8.50313540398125	0	0	0	8.86494078685366	0
"OR2C3"	0	0	0	0	0	0	0	0
"ZNF107"	11.4553592971331	1.66793243006031	2.16597634381076	2.34289040492325	0	8.06661699894043	2.6373063954232	21.1213271942595
"SFTA2"	12.7344000714386	33.6219570003385	6.55954890993829	33.6655995461187	25.0297873116255	27.7710000284032	16.8903372621412	0
"PPIA"	617.742150161153	1437.49953352926	838.914327866993	542.730223763522	639.266268809476	596.895306924773	1058.18924589213	738.210955540297
"ZNF471"	5.27401773656193	0.835107602699823	0	0	7.32817197627071	0	3.28154619384302	0
"ZNF836"	27.3510371536201	0.372064190905812	0	15.5579929736073	1.95397061108709	5.39789531163143	6.18803684419688	8.47677567761552
"ZNF493"	54.3662254303831	2.21691300304982	2.36954721480672	23.1816664687764	20.1908108183568	17.5075672542433	1.25607398776527	2.77893983847126
"GTF2IRD2"	16.6585124305605	7.16547086541323	0	3.79485410699089	16.7252890393428	16.838759908256	3.28719471750894	0
"GRM7"	0	0	2.92687708515217	0	0	0	0	0
"SUPT3H"	6.99593852362845	2.35700521624752	8.68297610682624	13.3314528554186	32.9050181090038	24.9157622333991	2.30121211098814	26.5578651913711
"NIF3L1"	11.642524625672	6.70527061272553	2.04984640939426	6.27590525174103	11.7221963755781	4.83181150020903	7.79276295314241	14.9540786712369
"ATP2A1"	0	0	0	0	0	0	0	0
"IARS1"	13.6349978939756	7.30539855931615	9.93445570318504	8.4888998406802	3.30028049112422	9.00037778744201	20.826815611788	1.72442006240661
"MFSD14C"	0	1.21426689385271	4.81069081512274	0	0	5.19227131285836	6.43348171273743	0
"POM121"	7.17163784001914	17.0471005679117	9.55590943495645	7.08028943093711	11.2331983554657	18.7670184455719	15.5956831377772	3.65025664357715
"ZBTB44"	11.222510990997	9.65215147150988	12.5137815604284	36.8650253789122	29.2174813070024	24.4075816785648	13.5764489066777	9.87782800568514
"GIMAP5"	0	0.792619976172729	3.2103987645933	6.20604458968827	10.6266120357916	13.9309392234735	3.41754291177392	0
"STK31"	0	0	0	0	0	0	0	0
"CGB7"	0	0	0	0	0	0	0	0
"NLGN3"	0	0	0	0	0	0	0	0
"ADH7"	0	0	0	0	0	0	1.50141004600289	0
"ZKSCAN7"	0	0	0	2.55684269119026	0	0	0	0
"CD55"	324.312041001659	126.037347210435	378.766528873577	71.5394628587819	101.763991860792	44.9582617743162	180.123261885361	27.0375154793577
"CPNE4"	0	0	0	0	0	0	0	0
"ZNF565"	3.63731997099665	2.18583741692127	0.581596720945766	3.33768129078076	5.78445369147548	9.63520261609198	1.39407264390503	0
"NTNG2"	0	0	0.862084922213087	0	0	0	0	0
"ELAVL3"	3.29888067911186	1.34913831128248	0	0	0	0	0	0
"WDR5"	23.9341557240967	1.01198833372835	12.5715864999997	6.18268248642697	2.03404510580937	3.79901181203124	14.5873145026337	2.89972603199651
"LONP1"	0	13.7046616062391	20.8983525432065	5.2900344491593	2.26845179908354	4.11898008850128	7.41686871845744	9.52369915991482
"C9orf163"	0	0	0	0	0	0	0	0
"TRRAP"	3.2717961963268	2.17423009038306	0	0	0	0	7.14986910329786	16.0524084370942
"NUDT11"	0	3.36087362359042	0	4.05302066600894	7.2448231172511	0	2.40232075733064	0
"SRGAP2B"	0	7.51150537799305	28.5503448224561	3.82970295212753	12.0015612978642	0	28.5021165999682	10.6485654063426
"FUT4"	1.78349792590134	4.20249524484724	4.36175264087019	0	0	2.5376087822748	3.72363057472869	0
"ASB13"	0	9.98432443719599	0	0	0	0	1.46512219317852	0
"SLC35F1"	0	0	0	0	0	0	0	0
"ZNF34"	0	2.83576080100101	0	11.0967624395401	0	3.06681080995489	0.809961155579221	5.42761628984805
"ZNF781"	0	1.0859788444528	0	4.14417120945149	2.7092269647091	2.57851481685532	0	0
"ZNF140"	23.0687689849785	7.73848100355627	3.82046936213409	4.87309672795343	0	7.48168194117537	5.11425943580082	2.57859417885212
"INCA1"	0	0	0	0	0	0	0	0
"ZNF774"	0	0	0	0	0	0	0.398669496642664	0
"PTPN1"	43.5850304449996	67.7141728995997	51.3124787068545	20.4622337979122	58.2313331473791	30.2346210629842	88.8899075043778	72.0899532394521
"EVL"	200.780313791358	79.29828132413	45.7069895037394	464.221601774768	424.518214304344	474.162444934737	51.2590189428373	515.800508413342
"THEM5"	0	0	0	0	0	0	0	0
"NOXO1"	0	1.27328253377891	0	2.35053556466401	0	0	0	0
"EPHB4"	0	0	0	0	0	0	0	0
"PRTN3"	0	0	6.02833465494915	0	0	0	0	0
"ZNF765"	1.69605371779013	1.52039521841521	2.59839682978359	0	5.16004853518877	2.8011147220174	0.709405017551846	0
"ZNF124"	6.00390903521868	7.00927530933014	7.58872635185179	3.92066074926135	8.32490619230302	0	21.0031822788233	21.6571076759168
"XRCC6"	121.417299392659	98.6754110048318	135.221013204656	142.511607656597	159.790385939747	123.18131662846	149.462021622621	164.652900189635
"S100A5"	0	0.978209376580793	0	0	0	3.13751838322764	1.30446577047763	0
"C20orf204"	0	0	0	0	0	0	0	0
"PPP1R26"	0	2.46776623709484	0	0	0	0	6.90167478008614	3.99945214532807
"TSC22D2"	11.9621085784123	30.444679593088	32.8362722913246	39.8374567662606	18.4363835806267	20.0860550885861	35.9017318084626	15.2443326526957
"CRYBA4"	0	0	0	0	0	0	0	0
"ASMT"	0	0	0	0	0	3.73520209986293	0	0
"NPIPB15"	0	2.53443021644469	0.936327155460251	2.99457870040918	15.5526689456826	5.67193060450839	2.19162479846133	0
"ZNF569"	1.69605371779013	8.20474438951936	0	5.11756486712254	8.15513123491359	5.9439675484554	0.983934210219243	29.5848008987155
"ARMCX4"	0	1.44048950140477	7.40758660391592	0	0	8.35712964036721	0	0
"YRDC"	10.2374960276168	10.6343398433111	27.819711609892	11.1443809747657	6.01433878204613	4.17856472338962	12.09655235282	5.16568453861611
"ZNF777"	0	0.368395215737389	0	0	3.3216875212113	0	0	0
"PIK3R4"	1.69605371779013	1.60295854005248	6.30644942942952	1.60821093989946	4.83844683952977	8.47642959575679	0.51275572082588	24.4658105845796
"ZNF775"	0	0.407257781317234	0	0	0	0	0.398669496642664	0
"ZNF605"	3.13093005497032	6.8816418059821	3.45192428008556	0	0	0	4.19297141131156	8.7504291115083
"TRAPPC2"	3.84954379410528	3.97711798429613	7.41847554233023	24.7881832483397	9.71704678072025	13.3345043758468	13.9425365232	36.3971666830192
"RFX8"	0	0	0	0	0	0	0	0
"MYL6B"	22.4564603427785	11.5778627475118	12.2422269820174	7.07469217353325	7.1337145098236	0	8.14735001898963	9.87959858371692
"ZNF799"	8.81735674941016	0.407257781317234	0	5.00230763290005	0	0	0.765701594276008	0
"FGF16"	0	0	0	0	0	0	0	0
"SIAH1"	15.7440636669332	10.4177422262725	17.4127992647467	4.05094844413743	2.99729264168264	6.42833919988465	38.7872860382399	7.59989997116417
"C20orf96"	6.23297998130755	2.59702741588499	0	6.94592153347562	2.13317499406389	9.01842757131956	7.43092148828912	0.963111653405378
"ESRRG"	10.0606532106561	0.57971788092487	1.54823882962043	0	0	0	0	0
"IPO4"	5.21669907427548	4.33528443114454	0	5.22668559691094	2.12748769435911	0	3.27759259197964	8.82430717904682
"NCOR2"	0	33.5259202622345	52.234097937362	34.9166494932725	2.99729275111443	13.3558598422476	41.5978904069947	2.57859417885212
"SULT1A1"	0	36.116569078126	70.1422332040957	0.406904703817399	3.56482128866882	4.95523267373891	15.8010988325257	3.94908131388086
"ARL9"	0	0	0	0	0	0	0	0
"PRPF40A"	65.3273160338604	87.7213045239373	60.6390676256138	68.9654249048314	49.0723229313377	79.8959503322339	67.081894218979	66.8538601660281
"GDAP2"	12.7778244782513	5.21052414480722	2.75156937640094	0	0	3.06681080995489	11.806970662806	10.9988510876446
"TCEAL3"	26.1584855832236	33.5877655698069	21.7079464316655	24.6245077626805	22.7366233219905	20.8246160972678	20.6790181947391	6.36448667436776
"ANAPC7"	4.96784991411693	18.643062028215	7.3689644585044	17.0386631318056	7.03395005267456	10.7140169468904	6.20043754448698	8.6617969418834
"TPK1"	13.1360998352311	13.7676114263035	22.7355862545042	3.31338520494651	20.1895635364054	3.59103120850194	22.4810217116079	12.5603566870837
"SLC6A9"	0	0	0	0	0	0	0	0
"AFAP1"	0	0	5.23155880742033	0	0	0	0	3.89028600921171
"NACA"	1409.34592235247	1020.81395505214	1033.08292784373	729.27019511233	1518.53284995028	1046.64907222497	1130.73075810576	886.57253195391
"MYO18A"	10.5831066985411	1.06954281201177	0	0	0	0	0	0
"SPTSSB"	0	0	0	4.23724895138427	0	8.81782231795452	1.87272916030416	0
"BORCS6"	12.7465093448029	13.0482544921649	15.4375861519881	41.232376309297	9.42376225177844	30.4678979521931	7.24765658822681	27.298896215659
"MAN2A2"	0	6.70291758501122	21.7231536343275	12.5785041797369	2.51909425632554	12.2104153404029	4.87494079613636	3.65025664357715
"MME"	0	15.5767175672115	1.30415496997439	0.406904703817399	0	0	0	14.121602217556
"FAM72A"	0	6.34526282833166	26.4222190331096	0	0	0	7.97041743057321	0
"CACNA1H"	0	0	0	0	0	0	0	0
"SULF2"	2.34745980521155	0.368395215737389	48.5715483463092	14.6995166576713	3.75040858566611	3.43154998321059	37.6648027930666	3.24929576288491
"HBG2"	0	0	0	0	0	0	0	0
"ENSG00000196566"	0	0	0	0	0	0	0	0
"LAMA2"	0	2.53443021644469	0	0	0	0	0	0
"PLXNB2"	4.29793765228353	32.2734962902107	35.8029390558277	3.71653622955941	0	0	41.8193190418982	0
"AJAP1"	0	0	0	0	0	0	0	0
"XRCC2"	0	0	0	0	0	0	0	0
"MYO6"	0	6.03167042639553	0	19.832620903008	17.2330743804112	47.1310407577223	0	0
"MRTFA"	2.89863820123035	15.9878779140922	14.6758938773081	0	10.6616220229174	7.02702172080089	23.5714982884902	11.84249156146
"HDAC2"	73.9796464407863	47.0191949929954	47.1550148262148	17.3500543231582	40.1613595078927	25.6182604197317	55.5904990553665	21.5342545054343
"ZNF782"	0	1.0025497138079	0	4.06549777505299	0	3.13751838322764	0.85589125980062	16.0524084370942
"POTEF"	0	0	0	0	0	0	0	0
